symbol,name,industry,close,score,score_coverage,score_industry,score_growth,score_quality,score_valuation,score_momentum,score_risk,score_theme,score_capital,score_liquidity,ret_since_924,ret_ytd,close_position_250,dist_to_52w_high,close_position_20,history_days,listed_days,ret_20,ret_60,relative_ret_20,relative_ret_60,realized_vol_20,downside_vol_20,max_drawdown_60,signed_amount_pressure_20,volume_trend_20,turnover_value_20,theme_tags,theme_heat_max,theme_days_20,lhb_count_20,lhb_net_buy_rel,main_net_inflow,margin_rz_chg_20,pe_ttm,pe_industry_value,yoy_net_income,revenue_yoy,profit_growth_acceleration,positive_growth_streak,roe_avg,gross_profit_margin,cfo_to_np,liability_to_asset,operation_signal,reference_price,buy_low,buy_high,pullback_price,no_chase_price,invalidation_price,valuation_anchor,target_1,target_2,expectation_state,operation_weekday,operation_reason,pe_ttm_value,pb_mrq,ps_ttm,eps_ttm,net_profit_margin,yoy_eps_basic,yoy_profit_net_income,eps_growth_acceleration,positive_profit_streak,current_ratio,quick_ratio,cash_ratio,asset_to_equity,ebit_to_interest,cfo_to_or,cfo_to_gr,financial_safety_value,market_cap,industry_score,industry_leader_score,lhb_net_buy_20,theme_tag_count,theme_heat_sum,reason,listed_date,trade_date,amount,base_924,base_ytd,close_position_60,ma20_dev,ma60_dev,amount_avg_20,ret_rank_20,volatility_value,drawdown_value,downside_volatility_value,valuation_close,net_profit,revenue,total_share
300850,新强联,机械基件,28.7,0.7182737025724417,1.0,0.8041362530413625,0.5393788897969548,0.7048063515897875,0.9415094339622642,0.7301064476885645,0.4282238442822384,0.4434306569343066,0.8851351351351351,0.8613138686131386,0.9640315339975911,-0.30133326062655075,0.20760180313344578,-0.463651052496041,0.7458866544789761,300,2261.0,0.14525139664804465,0.07975921745673453,0.0948013305673816,0.04356288669035924,0.03921367046321062,0.009008453242011842,-0.20116807268007786,0.028456244190432654,1.3228492044835067,457788480.16,,0,0,0,,,0.16275964311417934,14.295529765388652,1.3998281903910708,0.017589,-0.06165911645647559,0.15134699999999998,1.0,0.057564,0.296256,0.867777,0.392094,今天可分批,28.7,27.346,28.7,27.346,29.561,25.41579334152348,,32.75155643225892,53.50994000000001,正在兑现,周一,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 短期收益和相对大盘表现为正，价格正在验证推荐逻辑。,-2.659946884576127,,,2.004123,0.202181,-0.091743,0.029327,0.15825699999999998,5.0,2.049385,1.505573,0.381908,1.644992,15.44597,0.175448,0.175448,-0.392094,11884263464.5,0.5818181818181818,0.8,,0,0,,2020-07-13,2026-09-21,386112000.0,14.6128,41.07824,0.754060324825986,0.04951364002047831,0.07072905331882473,457788480.16,0.8638273491214667,-0.03921367046321062,-0.20116807268007786,-0.009008453242011842,28.65,419189664.78,2073339945.39,414085835.0
603888,新华网,互联网,18.79,0.7049789656714665,1.0,0.8667883211678833,0.40187292383872747,0.829563032856606,0.5867924528301887,0.8451287510137874,0.6634225466342255,0.4434306569343066,0.8682432432432432,0.8150851581508516,0.3383190883190883,0.0718767826583,0.3188405797101448,-0.29835698282300227,1.0,300,3615.0,0.18999366687777086,0.21382428940568476,0.13954360079710781,0.17762795863930947,0.020243158204361275,0.01143976872167857,-0.08675534991324463,0.6796226076035052,1.8586154045122216,381243505.0,,0,0,0,,,0.14540525113082237,37.40488367249479,0.10851603450539546,-0.055125,,,,0.038359,0.405891,,,等回落再买,18.79,18.105335903212094,18.600123294905057,18.105335903212094,19.132332048393952,17.44561938095481,,20.15932819357581,26.78,短期兑现较充分,周一,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。,-3.6218012753741986,,,0.475339,0.174951,-0.055395,-0.055125,,1.0,,,,,,,,,12678330176.72,0.665530303030303,0.775,,0,0,,2016-10-28,2026-09-21,959630399.9999999,14.04,17.53,1.0,0.10500161721897139,0.15103065943826754,381243505.0,0.9111917494270435,-0.020243158204361275,-0.08675534991324463,-0.01143976872167857,17.78,145568564.15,,674738168.0
301061,匠心家居,家居用品,43.74,0.695892001288906,1.0,0.7062043795620437,0.45969602092106454,0.848714862483931,0.8132075471698113,0.8844109894566099,0.48580697485806973,0.4434306569343066,0.918918918918919,0.4768856447688564,0.5716852317642833,-0.39702233250620345,0.21198858230256898,-0.486318261890781,1.0,300,1834.0,0.265625,0.23003374578177715,0.21517493391933695,0.19383741501540186,0.042090556553414954,0.00961724654336524,-0.1299610894941634,0.42173532712819634,1.6516872218690402,150606935.0,,0,0,0,,,0.20186314340280131,16.34314633303321,0.5073313871052533,-0.287909,-0.06809272580132075,-0.14532200000000003,,0.071738,0.386323,1.016842,0.222174,等回落再买,43.74,40.42612630143653,42.72322981112678,40.42612630143653,45.052200000000006,37.363321621849536,62.97456706093792,50.367747397126934,85.15,短期兑现较充分,周一,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。,-2.793808624936907,,,2.577839,0.196562,-0.294118,-0.287909,0.05071000000000003,5.0,4.580961,4.084351,3.530333,1.285634,,0.199872,0.199872,-0.222174,12439551942.54,0.4556818181818182,0.9264705882352942,,0,0,,2021-09-13,2026-09-21,282243500.0,27.83,72.54,1.0,0.17164898746383805,0.22065116279069774,150606935.0,0.9558823529411765,-0.042090556553414954,-0.1299610894941634,-0.00961724654336524,42.13,307553996.1,1564669191.63,284397621.0
002264,新华都,互联网,7.66,0.6956848412922967,0.9800000000000001,0.6490267639902676,0.6346686019976078,0.7483862601609415,0.6377358490566037,0.8728963909164639,0.6236820762368207,0.6788321167883212,,0.708029197080292,0.7098214285714284,-0.12256586483390608,0.29737609329446063,-0.3862179487179487,0.9579831932773111,300,6626.0,0.18759689922480627,0.353356890459364,0.13714683314414322,0.31716055969298873,0.03235720125755545,0.008519726254995669,-0.08430609597924776,0.15081428828745658,1.4800280666645134,261267420.0,,0,1,0,,,,33.14339897628601,0.22947373897980872,-0.048229,0.1632507285683178,0.069772,,0.069165,0.194271,4.064794,0.385197,等回落再买,7.66,7.213858909060826,7.528976293222347,7.213858909060826,7.883070545469588,6.793702396845463,8.547687568839024,8.547687568839024,12.479999999999999,短期兑现较充分,周一,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。,-3.5008435708997854,,,0.227798,0.065505,-0.047619,-0.037377,0.029304000000000004,5.0,2.401211,1.823399,1.174473,1.626538,,0.266265,0.266265,-0.385197,5513754558.0,0.665530303030303,0.3875,,0,0,,2008-07-31,2026-09-21,606625600.0,4.48,8.73,0.9758454106280194,0.08644776966172585,0.17397634677769536,261267420.0,0.9085179526355996,-0.03235720125755545,-0.08430609597924776,-0.008519726254995669,7.55,141611113.67,2161829476.93,719811300.0
688336,三生国健,生物制药,42.15,0.691574859544802,1.0,0.8789537712895377,0.5234352845353272,0.918893042945028,0.969811320754717,0.4175020275750203,0.38361719383617193,0.4434306569343066,0.0945945945945946,0.683698296836983,2.611685924707273,0.03422715259721043,0.2722353890443567,-0.33251461460439025,0.7364620938628157,300,2252.0,-0.029919447640966768,-0.15276381909547743,-0.08036951372162981,-0.18896014986185272,0.021044367791792334,0.012439806723721419,-0.3730237154150198,0.35336753406443455,1.449571212071512,237268604.46299997,,0,0,0,,,-0.06942761888495363,12.254955444857499,1.5205708161045142,0.981522,,,1.0,0.043796,0.804807,,,今天可分批,42.15,41.413,42.15,41.413,42.94831809218164,39.844281273949306,,45.343272368726566,63.14745,基本面尚未充分反映,周一,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。,-2.505930381302924,,,3.436977,0.425181,0.952381,0.951026,,1.0,,,,,,,,,37775901832.35,0.5833333333333333,0.9210526315789473,,0,0,,2020-07-22,2026-09-21,427070000.0,11.67045,40.75507,0.18013245033112577,0.01779634414314346,-0.07631959561133106,237268604.46299997,0.18678380443086326,-0.021044367791792334,-0.3730237154150198,-0.012439806723721419,42.12,368080700.0,865703200.0,896225429.0
603613,国联股份,互联网,21.29,0.6861588688169222,1.0,0.8959854014598541,0.5210014012923002,0.532892592251291,0.9622641509433962,0.6368288726682887,0.5004055150040552,0.4434306569343066,0.4358108108108108,0.7153284671532847,0.07797468354430381,-0.23964285714285716,0.2664990571967315,-0.3540655339805826,1.0,300,2610.0,0.18872138470128408,0.15832426550598488,0.13827131862062103,0.12212793473960959,0.030078668184866972,0.011103357664422057,-0.1318737270875764,0.37397965165241087,1.1115731801276503,262157405.0,,0,0,0,,,0.0029029722731990226,11.608407547907069,1.2785876856870173,-0.010178,-0.16090089487500203,-0.022791,,0.072612,0.079569,-1.20718,0.486238,等回落再买,21.29,20.137325277819528,20.95502557678859,20.137325277819528,21.866337361090235,19.047058212527446,,23.595349444360945,32.96,短期兑现较充分,周一,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。,-2.4517296241925766,,,1.84263,0.041023,0.010638,0.008122,-0.016389,5.0,2.490499,2.339207,0.649627,1.946425,12.555696,-0.049522,-0.049522,-0.486238,15340250038.769999,0.665530303030303,0.8375,,0,0,,2019-07-30,2026-09-21,333497000.0,19.75,28.0,1.0,0.08675123146423025,0.12506605601550103,262157405.0,0.9096638655462185,-0.030078668184866972,-0.1318737270875764,-0.011103357664422057,21.39,827843661.81,20179858819.67,720537813.0
600163,中闽能源,新型电力,5.91,0.6843489441337266,1.0,0.5,0.6482181595909358,0.8187225395019905,0.7452830188679245,0.8487003244120032,0.41605839416058393,0.6788321167883212,0.9864864864864865,0.7834549878345499,0.3251121076233183,0.09647495361781089,0.3361581920903956,-0.28450363196125905,0.7099236641221374,300,10338.0,0.20366598778004064,0.1749502982107356,0.1532159216993776,0.1387539674443603,0.03259597495310317,0.020592065727193097,-0.09426987060998149,0.2263820299370918,2.577009775996904,339403375.0,,0,1,0,,,0.533073876112262,23.21311021030385,0.37831316516935065,-0.043708,,0.166596,,0.048465,0.585789,2.560622,0.474293,等回落再买,5.91,5.563244018448889,5.808052158071426,5.563244018448889,6.083377990775555,5.236833165618839,7.922443335849834,6.603511963102223,8.26,短期兑现较充分,周一,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。,-3.1447172143377746,,,0.259767,0.389094,-0.1,-0.072893,0.130769,5.0,2.353193,2.329567,0.953186,1.902199,8.944544,0.996323,0.996323,-0.474293,11246707205.130001,0.5204545454545455,0.3870967741935484,,0,0,,1998-06-02,2026-09-21,708162899.9999999,4.46,5.39,0.7579617834394906,0.08192219679633861,0.13182253431216107,339403375.0,0.9216959511077158,-0.03259597495310317,-0.09426987060998149,-0.020592065727193097,6.03,428991620.39,1102540000.77,1902996143.0
688385,复旦微电,半导体,59.3,0.6728519772132665,1.0,0.8083941605839416,0.5599820770105511,0.9667002947401736,0.6113207547169812,0.5809620843471208,0.3430656934306569,0.4434306569343066,0.22972972972972974,0.9124087591240876,1.3429474516001578,-0.19473112438891915,0.25318902203324306,-0.39452726158872786,0.9651860744297712,300,1874.0,0.12887873596040356,-0.12768461312150636,0.07842866987974051,-0.16388094388788166,0.032282634008211325,0.009777244806266669,-0.3756756756756756,0.036783204501140726,1.2145753346680348,658757450.0,,0,0,0,,,-0.03419109063778414,55.451030162688525,0.5761435280041535,3.672741,,,1.0,0.129452,0.56988,,,等回落再买,59.3,56.345,58.8006027678101,56.345,61.02292417701824,53.070862976253196,95.7065630174793,66.19169670807295,97.94000000000001,短期兑现较充分,周一,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。,-4.015500291850827,,,1.077888,0.37894,3.291667,3.385805,,1.0,,,,,,,,,48846551525.0,0.6287878787878788,0.7098445595854922,,0,0,,2021-08-04,2026-09-21,906349800.0,25.31,73.64,0.47122302158273366,0.08646861058436595,0.05244475996095477,658757450.0,0.8437738731856379,-0.032282634008211325,-0.3756756756756756,-0.009777244806266669,59.77,843327816.82,2225494085.21,823719250.0
300450,先导智能,专用机械,32.43,0.6695965153479624,1.0,0.6976885644768857,0.7641000567676557,0.7015423413052834,0.769811320754717,0.38799270072992703,0.6017842660178426,0.4434306569343066,0.44594594594594594,0.9537712895377128,1.3968957871396896,-0.3474849094567405,0.07272727272727267,-0.5204081632653061,0.6731707317073163,300,4144.0,-0.04166666666666674,-0.18394564670357327,-0.09211673274732979,-0.22014197746994857,0.018253537265276513,0.008722352649088187,-0.27136542239685657,0.10712448779431079,1.503323999790936,940687765.0,,0,0,0,,,0.004018004681055842,30.6416302814947,0.7130115376449719,0.296208,0.23944036707991878,0.186761,5.0,0.061426,0.319501,4.407418,0.639919,今天可分批,32.43,31.956000000000003,32.43,31.956000000000003,32.96276599216162,30.906041933671485,59.80221146394844,34.5610639686465,64.86,基本面尚未充分反映,周一,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。,-3.4223595510774993,,,1.062933,0.113177,0.208333,0.291532,0.077898,5.0,1.4399,0.888462,0.494534,2.777155,210.416266,0.498817,0.498817,-0.639919,54295001104.62,0.4401515151515151,0.9655172413793104,,0,0,,2015-05-18,2026-09-21,964063900.0,13.53,49.7,0.2497737556561085,0.014832895230942444,-0.041468388851121696,940687765.0,0.14591291061879297,-0.018253537265276513,-0.27136542239685657,-0.008722352649088187,32.57,926805913.88,8189022992.98,1674221434.0
000791,甘肃能源,水力发电,7.3,0.6690966570829586,1.0,0.8193430656934306,0.6379752519191539,0.6847147892337457,0.8905660377358491,0.3447901459854015,0.8264395782643957,0.4434306569343066,0.22635135135135134,0.45742092457420924,0.3568773234200744,0.1736334405144695,0.26914153132250584,-0.3014354066985646,0.517241379310343,300,10569.0,0.004126547455295837,-0.0653008962868118,-0.04632351862536721,-0.10149722705318709,0.013592809214881613,0.008257084695427646,-0.11250000000000004,0.12691164093239934,1.1842384483641302,144743775.0,,0,0,0,,,-0.03493301900277457,11.49152813776019,0.6332194583896389,0.084441,0.06077404329256453,-0.007976999999999998,5.0,0.055572,0.413928,1.626827,0.533144,今天可分批,7.3,7.291500000000001,7.3,7.291500000000001,7.3893047565417715,7.109212500000001,12.40958640006487,7.657219026167089,12.40958640006487,暂无明确代理,周一,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 当前已有数据不足以判断短期预期兑现程度，不把缺失值当成利好或利空。,-2.44161008021142,,,0.636991,0.307322,0.017696,0.017996,0.0021449999999999993,5.0,1.07647,1.025434,0.460241,2.14199,8.219713,0.499959,0.499959,-0.533144,23680030116.6,0.7291666666666667,0.6363636363636364,,0,0,,1997-10-14,2026-09-21,132661100.0,5.38,6.22,0.22222222222222232,0.0011657409312211264,-0.029018599392582445,144743775.0,0.3582887700534759,-0.013592809214881613,-0.11250000000000004,-0.008257084695427646,7.32,1281388082.55,4169534583.43,3243839742.0
