symbol,name,industry,close,score,score_coverage,score_industry,score_growth,score_quality,score_valuation,score_momentum,score_risk,score_theme,score_capital,score_liquidity,ret_since_924,ret_ytd,close_position_250,dist_to_52w_high,close_position_20,history_days,listed_days,ret_20,ret_60,relative_ret_20,relative_ret_60,realized_vol_20,downside_vol_20,max_drawdown_60,signed_amount_pressure_20,volume_trend_20,turnover_value_20,theme_tags,theme_heat_max,theme_days_20,lhb_count_20,lhb_net_buy_rel,main_net_inflow,margin_rz_chg_20,pe_ttm,pe_industry_value,yoy_net_income,revenue_yoy,profit_growth_acceleration,positive_growth_streak,roe_avg,gross_profit_margin,cfo_to_np,liability_to_asset,operation_signal,reference_price,buy_low,buy_high,pullback_price,no_chase_price,invalidation_price,valuation_anchor,target_1,target_2,expectation_state,operation_weekday,operation_reason,pe_ttm_value,pb_mrq,ps_ttm,eps_ttm,net_profit_margin,yoy_eps_basic,yoy_profit_net_income,eps_growth_acceleration,positive_profit_streak,current_ratio,quick_ratio,cash_ratio,asset_to_equity,ebit_to_interest,cfo_to_or,cfo_to_gr,financial_safety_value,market_cap,industry_score,industry_leader_score,lhb_net_buy_20,theme_tag_count,theme_heat_sum,reason,listed_date,trade_date,amount,base_924,base_ytd,close_position_60,ma20_dev,ma60_dev,amount_avg_20,ret_rank_20,volatility_value,drawdown_value,downside_volatility_value,valuation_close,net_profit,revenue,total_share,announcement_alert
002223,鱼跃医疗,医疗保健,26.78,0.6839106978164066,1.0,0.8507922535211268,0.5081757327723323,0.7921836110675973,0.812874251497006,0.4229207979525771,0.9700704225352114,0.40669014084507044,0.1867612293144208,0.5721830985915493,-0.10619581854506832,-0.2724285184112534,0.12584271980323863,-0.38765407256916606,1.0,300,6732.0,0.03181957413361647,0.04289743232265475,0.0012963616470096362,0.04242619806638448,0.009610981623733791,0.003606158582649741,-0.09552546072465873,0.28020871441138817,1.103966613313105,168448197.54500002,,,0,0,,,-0.052545966213213724,23.92925946179718,0.6589084969173946,-0.293246,-0.013701391781012706,0.018013,,0.063434,0.498027,1.39427,0.204193,今天可分批,26.78,26.266632166666664,26.78,26.266632166666664,27.047800000000002,25.609966362499996,46.58149324208726,27.851200000000002,46.58149324208726,正在兑现,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 短期收益和相对大盘表现为正，价格正在验证推荐逻辑。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.175101955423775,,,1.119132,0.185557,-0.299278,-0.299235,0.016461000000000003,5.0,2.758662,2.339519,0.435152,1.256586,,0.258717,0.258717,-0.204193,26846332158.620003,0.6181818181818182,0.9298245614035088,,,,,2008-04-18,2026-09-23,205460000.0,29.96182,36.80738,0.6426651262185776,0.03359927093813342,0.019544486330638877,168448197.54500002,0.6352873782700019,-0.009610981623733791,-0.09552546072465873,-0.003606158582649741,26.78,847869043.23,4569315559.46,1002476929.0,
603613,国联股份,互联网,20.47,0.6826443294765825,1.0,0.8639964788732395,0.5234348581288806,0.5288231234410031,0.9805389221556886,0.6219417891222183,0.4917840375586855,0.40669014084507044,0.5697399527186762,0.7411971830985915,0.03645569620253153,-0.2689285714285715,0.21495914519170323,-0.3789441747572816,0.7092198581560283,300,2612.0,0.11068909386869241,0.08651804670912955,0.08016588138208558,0.08604681245285928,0.0312388545970842,0.010375329957377399,-0.1318737270875764,0.2377911140692986,1.1656612015814647,272689500.0,,,0,0,,,0.008008145364149621,11.109121201760527,1.3469655407667076,-0.010178,-0.16090089487500203,-0.022791,,0.072612,0.079569,-1.20718,0.486238,今天可分批,20.47,19.834,20.47,19.834,21.045513418242084,18.718735404258577,,22.772053672968326,32.96,正在兑现,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 短期收益和相对大盘表现为正，价格正在验证推荐逻辑。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-2.4077665007714604,,,1.84263,0.041023,0.010638,0.008122,-0.016389,5.0,2.490499,2.339207,0.649627,1.946425,12.555696,-0.049522,-0.049522,-0.486238,14749409032.109999,0.6984848484848485,0.8375,,,,,2019-07-30,2026-09-23,190470000.0,19.75,28.0,0.8066037735849055,0.03206614903700711,0.07772766360716732,272689500.0,0.8447584494939852,-0.0312388545970842,-0.1318737270875764,-0.010375329957377399,20.47,827843661.81,20179858819.67,720537813.0,
600637,东方明珠,影视音像,8.96,0.6815794276694543,1.0,0.7676056338028169,0.6231893817850974,0.6290602521000686,0.5898203592814371,0.6840487873086897,0.954225352112676,0.40669014084507044,0.3664302600472813,0.772887323943662,0.4761120263591434,-0.07342295760082718,0.19458762886597944,-0.410913872452334,0.9600000000000009,300,12244.0,0.07951807228915664,0.10891089108910901,0.048994859802549806,0.10843965683283874,0.013724261217268873,0.005228724471012309,-0.0664160401002507,0.28412777411708706,1.2128666961583865,326737065.0,,,0,0,,,-0.024033957386732974,43.313062562238365,0.29538835941091673,0.24472,-0.10587144227866041,0.7777719999999999,1.0,0.01415,0.28835,0.0129,0.1944,今天可分批,8.96,8.738655115087889,8.96,8.738655115087889,9.070672442456058,8.520188737210692,10.835178082832124,9.402689769824226,15.210000000000003,正在兑现,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 短期收益和相对大盘表现为正，价格正在验证推荐逻辑。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.7684542653157207,,,0.206866,0.141685,0.226563,0.226523,0.716814,5.0,2.519904,2.201691,1.451114,1.241311,,0.001828,0.001828,-0.1944,30122622360.320004,0.5704545454545455,0.9411764705882353,,,,,1993-03-16,2026-09-23,343720000.0,6.07,9.67,0.9805194805194809,0.05331217304414282,0.10360684006322773,326737065.0,0.780790528928776,-0.013724261217268873,-0.0664160401002507,-0.005228724471012309,8.96,427134030.61,3014670669.07,3361899817.0,
601369,陕鼓动力,机械基件,8.95,0.6756634833405377,1.0,0.8393485915492958,0.5552429434572338,0.592610803445819,0.8652694610778443,0.5897484788393417,0.8204225352112676,0.40669014084507044,0.5106382978723404,0.3345070422535211,0.27857142857142847,-0.09229208924949295,0.22969837587006947,-0.2705786471067645,0.8714285714285716,290,5992.0,0.032295271049596286,-0.022925764192139875,0.0017720585629894536,-0.023396998448410145,0.018190106341146456,0.005020690451393882,-0.13842975206611574,0.08047818399645644,2.0419896523397365,101310375.0,,,0,0,,,-0.003790238428825421,23.17992281992178,0.9218151486886165,-0.186261,0.02638983020359098,0.010315999999999992,,0.037034,0.222561,1.315535,0.559345,等回落再买,8.95,8.6685,8.881369264704608,8.6685,9.096521306577934,8.384674313727189,,9.536085226311739,12.27,短期兑现较充分,周三,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.14328650830821,,,0.38611,0.077577,-0.208333,-0.199422,0.058334,5.0,1.534631,1.390894,0.873704,2.269349,,0.102055,0.102055,-0.559345,15425096703.4,0.6318181818181818,0.8521739130434782,,,,,2010-04-28,2026-09-23,102010000.0,7.0,9.86,0.4999999999999994,0.032473899751975566,-0.0007071346161006131,101310375.0,0.6371968684361276,-0.018190106341146456,-0.13842975206611574,-0.005020690451393882,8.95,386937753.55,4987791352.26,1723474492.0,
002074,国轩高科,电气设备,27.28,0.6755567875330107,1.0,0.6276408450704225,0.8046986501724283,0.3967655223057454,0.9535928143712575,0.49534541787427333,0.8110328638497654,0.40669014084507044,0.4988179669030733,0.9066901408450704,0.4611676486341725,-0.30069213022301966,0.11111111111111117,-0.44552845528455287,0.8339483394833952,300,7280.0,-0.021871638580136188,0.001468428781204123,-0.05239485106674302,0.0009971945249338532,0.01640596328284213,0.007018701973438299,-0.12761506276150625,-0.07495310926493502,1.5160821543467566,563019005.0,,,0,0,,,-0.004764283560525384,14.547129928053565,1.0790138489115413,3.272008,0.47404506194943696,4.026353,1.0,0.046781,0.156033,0.301555,0.717349,今天可分批,27.28,26.823999999999998,27.28,26.823999999999998,27.682799210520344,26.031867593621875,,28.891196842081364,49.2,基本面尚未充分反映,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-2.677393718356138,,,1.875284,0.051093,2.8,2.780525,3.633333,5.0,0.87555,0.671327,0.283402,3.537935,2.923483,0.015408,0.015408,-0.717349,49499388463.36,0.4083333333333333,0.9472049689440993,,,,,2006-10-18,2026-09-23,874270000.0,18.67,39.01,0.6618357487922709,0.03888190715564166,0.016999701759618402,563019005.0,0.3444720259690663,-0.01640596328284213,-0.12761506276150625,-0.007018701973438299,27.28,1419149532.29,27775546292.11,1814493712.0,
600196,复星医药,化学制药,23.13,0.6749176777600078,1.0,0.8195422535211268,0.5930649465817847,0.5773493622876426,0.8787425149700598,0.45767444619582714,0.7919600938967136,0.40669014084507044,0.23404255319148937,0.8204225352112676,0.042831379621280474,-0.11379310344827598,0.21115173674588653,-0.27172544080604544,1.0,300,10274.0,0.011811023622047223,0.017597888253409577,-0.01871218886455961,0.017126653997139307,0.015013937188406332,0.0081285448467615,-0.13043478260869557,0.23441671184506557,1.2806017969006607,378896045.0,,,0,0,,,-0.04533235309863415,18.22002990196001,0.7681748988640252,0.023197,0.04753090141486682,-0.12343300000000001,5.0,0.035322,0.496712,1.127982,0.494515,今天可分批,23.13,23.053166666666666,23.13,23.053166666666666,23.442545130451055,22.430152833277713,44.8778726592118,24.380180521804217,44.8778726592118,暂无明确代理,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 当前已有数据不足以判断短期预期兑现程度，不把缺失值当成利好或利空。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-2.9025215329918272,,,1.269482,0.105123,0.015625,0.011457,-0.122306,5.0,0.901633,0.746978,0.41583,1.978298,6.353089,0.118577,0.118577,-0.494515,61767030287.25,0.5818181818181818,0.9496402877697842,,,,,1998-08-07,2026-09-23,424840000.0,22.18,26.1,0.4722222222222217,0.033974072418417434,0.003332875454565176,378896045.0,0.5461141875119343,-0.015013937188406332,-0.13043478260869557,-0.0081285448467615,23.13,2148928430.32,20441970386.0,2670429325.0,股权质押：复星医药关于股东部分股份解除质押的公告；股权质押：复星医药关于股东部分股份质押及解除质押的公告
688336,三生国健,生物制药,41.36,0.6742274186044873,1.0,0.8283450704225352,0.5082550794501182,0.921818979721953,0.9805389221556886,0.3701791071337774,0.35739436619718307,0.40669014084507044,0.2127659574468085,0.704225352112676,2.543993590649889,0.01484306124366852,0.24485425263708066,-0.34502501684549414,0.5938628158844764,300,2254.0,-0.05115852259692599,-0.292991452991453,-0.08168173508353282,-0.2934626872477233,0.021161279404600664,0.011907577099409773,-0.3730237154150198,0.06433341720378954,1.4979780246458172,234740031.1515,,,0,0,,,-0.04818949236131076,12.033830892671087,1.5482685524116873,0.981522,,,1.0,0.043796,0.804807,,,今天可分批,41.36,41.211,41.36,41.211,42.14770746455685,39.6412605260226,,44.51082985822742,63.14745,基本面尚未充分反映,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-2.487721924237323,,,3.436977,0.425181,0.952381,0.951026,,1.0,,,,,,,,,37067883743.44,0.6106060606060606,0.9210526315789473,,,,,2020-07-22,2026-09-23,274590000.0,11.67045,40.75507,0.1452538631346578,0.003615539540414048,-0.08406751385008315,234740031.1515,0.18407485201451212,-0.021161279404600664,-0.3730237154150198,-0.011907577099409773,41.36,368080700.0,865703200.0,896225429.0,
600415,小商品城,商品城,10.81,0.6728239224107304,1.0,0.9942781690140845,0.6863266655764677,0.46319804790966046,0.965568862275449,0.32921793698411894,0.33861502347417843,0.40669014084507044,0.29550827423167847,0.9119718309859155,0.36317780580075665,-0.30032362459546924,0.1086956521739131,-0.44335736354273947,0.0,300,8903.0,-0.12185215272136474,0.0404234841193456,-0.15237536520797157,0.03995224986307533,0.028362539248746828,0.024095437277976042,-0.17606707317073167,-0.11344805596456986,1.1196496130805698,600240475.0,,,0,0,,,-0.03527996697436575,13.196751230862574,1.2182895338940456,0.170191,0.3330494942649189,-0.065667,5.0,0.087867,0.290444,-0.064855,0.48611,暂缓，先确认,10.81,10.258121711297886,10.81,10.258121711297886,11.085939144351059,9.734418227918692,,11.913756577404232,19.42,基本面尚未充分反映,周三,短期走势偏弱，先确认行业、基本面和价格是否重新转强。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-2.579970680426057,,,0.819141,0.193151,0.16129,0.170476,-0.03871000000000002,5.0,0.784001,0.684015,0.279242,1.945941,,-0.012527,-0.012527,-0.48611,59277275233.060005,0.7439393939393939,1.0,,,,,2002-05-09,2026-09-23,1622130000.0,7.93,15.45,0.29357798165137644,-0.11603565295608798,-0.08014352370552102,600240475.0,0.033988924957036475,-0.028362539248746828,-0.17606707317073167,-0.024095437277976042,10.81,1985888840.86,10281542979.96,5483559226.0,
002611,东方精工,轻工机械,14.38,0.6721283249863441,1.0,0.628080985915493,0.6232412955721076,0.8149838112816147,0.9805389221556886,0.3677204623650447,0.7676056338028169,0.40669014084507044,0.3380614657210402,0.670774647887324,1.8760000000000003,-0.24236037934668064,0.08607594936708877,-0.33425925925925926,0.43708609271523197,300,5503.0,-0.018430034129692796,-0.1673422119281991,-0.04895324661629963,-0.16781344618446936,0.013195401114644739,0.00551013123084463,-0.23804226918798665,0.0304652366874748,1.1638568480987104,211470210.0,,,0,0,,,-0.027120663427269487,4.193668144366005,1.1435636237349294,8.290475,-0.21681730537202715,9.302309000000001,1.0,0.504432,0.234566,0.066765,0.17375,今天可分批,14.38,14.038450237548536,14.38,14.038450237548536,14.550774881225731,13.687488981609823,,15.063099524902931,21.6,基本面尚未充分反映,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-1.4335758030653412,,,3.428979,2.28516,8.757576,8.677487,9.801054,1.0,7.735167,7.37319,7.048625,1.210287,,0.152568,0.152568,-0.17375,17504571357.04,0.4647727272727273,0.8571428571428571,,,,,2011-08-30,2026-09-23,466270000.0,5.0,18.98,0.1588785046728975,-0.0028085017856523953,-0.05308559324824125,211470210.0,0.36433072369677294,-0.013195401114644739,-0.23804226918798665,-0.00551013123084463,14.38,3863880846.78,1690857649.54,1217285908.0,
301551,无线传媒,影视音像,22.55,0.6708026622616677,1.0,0.5836267605633803,0.5732737911861167,0.8829066906983275,0.687125748502994,0.8376760563380282,0.511737089201878,0.40669014084507044,0.47044917257683216,0.625,,-0.2709343679275784,0.12379642365887211,-0.5305017697272538,0.7746913580246914,300,727.0,0.12189054726368154,0.10756385068762286,0.0913673347770747,0.1070926164313526,0.02859059909709984,0.01099236781955055,-0.11857529305680792,0.192494837262203,1.5068449595418696,191046890.0,,,0,0,,,-0.010192469359723622,35.49627092391048,0.4944149781597041,-0.050758,-0.034211103722999514,0.045405,,0.058094,0.604706,0.477512,0.10466,等回落再买,22.55,21.7695,22.55,21.7695,23.13024620867564,20.649174515320233,33.27443979245224,24.870984834702565,45.1,短期兑现较充分,周三,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.569427646566933,,,0.635278,0.481302,-0.050709,-0.050758,0.045323999999999996,5.0,8.386633,8.383926,7.603369,1.116894,,0.229828,0.229828,-0.10466,9020225500.0,0.5704545454545455,0.5882352941176471,,,,,2024-09-26,2026-09-23,241640000.0,,30.93,0.8314087759815242,0.03585291347986863,0.07897318117658347,191046890.0,0.8594615237731525,-0.02859059909709984,-0.11857529305680792,-0.01099236781955055,22.55,139266929.09,289354288.19,400010000.0,
002241,歌尔股份,元器件,24.45,0.6696350471850391,1.0,0.6870598591549296,0.6379546460475419,0.41214664412521285,0.907185628742515,0.6380262622667412,0.7224178403755869,0.40669014084507044,0.4326241134751773,0.9841549295774648,0.3138097796883397,-0.14300736067297593,0.2144373673036093,-0.37707006369426754,0.9418960244648314,300,6698.0,0.026448362720403074,0.09543010752688175,-0.004074849766203759,0.09495887327061148,0.021959486381715743,0.007422297752612112,-0.1187628865979381,0.23698209966394337,1.5536929477589505,1912137565.0,,,0,0,,,-0.013690148486539266,21.771089240095492,1.2672461980788137,0.071821,0.10414612783745447,-0.123445,5.0,0.0394,0.145163,-0.164226,0.602289,等回落再买,24.45,23.483563004340688,24.179740430024463,23.483563004340688,24.933218497829653,22.555326436762318,,26.38287399131862,39.25,短期兑现较充分,周三,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.0805829079909155,,,1.123049,0.037219,0.02439,0.034576,0.02439,5.0,1.061996,0.711793,0.421408,2.51439,5.977696,-0.006112,-0.006112,-0.602289,86851458118.2,0.49924242424242427,0.9405594405594405,,,,,2008-05-22,2026-09-23,2602320000.0,18.61,28.53,0.9550827423167846,0.050641342414541324,0.0716555507666683,1912137565.0,0.6140920374260073,-0.021959486381715743,-0.1187628865979381,-0.007422297752612112,24.45,1490474055.81,40046292708.53,3552206876.0,
600048,保利发展,全国地产,5.64,0.6680657876650535,0.8500000000000001,0.9652288732394366,0.4917798040857711,0.5138498952010009,,0.6720744139929833,0.5393192488262911,0.40669014084507044,0.4397163120567376,0.9665492957746479,-0.2923462986198243,-0.07084019769357508,0.3126843657817108,-0.2923462986198243,0.9506172839506172,300,7359.0,0.07224334600760463,0.19491525423728806,0.04172013352099779,0.1944440199810178,0.02656316596886161,0.01158532464654543,-0.10642201834862386,-0.031183866924871774,1.3901540019785061,1178721840.0,,,0,0,,,-0.012468058182102504,,,-0.551203,-0.117529881152179,0.11619199999999996,,0.010136,0.130293,7.591684,0.717874,等回落再买,5.64,5.370330739084117,5.562912271169577,5.370330739084117,5.774834630457941,5.113555362970169,,6.179338521831766,7.969999999999999,正在兑现,周三,短期价格或题材热度已有较多兑现，不在当前价上方追价。 短期收益和相对大盘表现为正，价格正在验证推荐逻辑。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,,,,-0.026517,0.031441,-0.392857,-0.408407,0.16269900000000004,5.0,1.724422,0.616426,0.235753,3.544517,4.641369,0.238689,0.238689,-0.717874,67513300877.52,0.6992424242424242,1.0,,,,,2006-07-31,2026-09-23,2140660000.0,7.97,6.07,0.9636363636363636,0.08565928777670839,0.1047631484443865,1178721840.0,0.764177964483483,-0.02656316596886161,-0.10642201834862386,-0.01158532464654543,5.64,3234021406.82,102860312275.11,11970443418.0,
002164,宁波东力,机械基件,11.87,0.6654833670303656,1.0,0.701144366197183,0.7783927530680771,0.4835087243236389,0.7739520958083832,0.7456918103082999,0.57981220657277,0.40669014084507044,0.28841607565011823,0.4876760563380282,1.9749373433583957,-0.25858838226108694,0.23216601815823598,-0.3327712197863969,1.0,300,6971.0,0.06457399103139005,0.0008431703204045959,0.03405077854478322,0.0003719360641343261,0.023274472537572033,0.007517494883489197,-0.22918258212375864,0.37997407148459356,2.260977401505605,139753470.0,,,0,0,,,-0.03614670251813812,28.89898987439773,0.7012950149322761,0.742989,0.08597342126330343,0.359794,5.0,0.034239,0.220015,0.381454,0.460528,等回落再买,11.87,11.372717619762236,11.730054525052504,11.372717619762236,12.11864119011888,10.896268412708544,21.540797773827215,12.864564760475526,21.540797773827215,短期兑现较充分,周三,短期价格或题材热度已有较多兑现，不在当前价上方追价。 20日涨幅、区间位置、距高点、量能或题材活跃度中至少两项偏高，当前更适合等回落。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.3638066420645507,,,0.410741,0.068123,0.666667,0.741729,0.333334,5.0,1.224294,0.793388,0.204472,1.853664,20.744309,0.025986,0.025986,-0.460528,6316901688.429999,0.6318181818181818,0.5826086956521739,,,,,2007-08-23,2026-09-23,497950000.0,3.99,16.01,0.5946843853820596,0.10126640998283598,0.07080031874426806,139753470.0,0.7445102157723887,-0.023274472537572033,-0.22918258212375864,-0.007517494883489197,11.87,53141167.76,780076426.17,532173689.0,
300972,万辰集团,食品,157.0,0.6599905535310118,1.0,0.9036091549295775,0.6850457442222478,0.5872123301186548,0.8667664670658682,0.3350494059422721,0.28169014084507044,0.40669014084507044,0.8794326241134752,0.7869718309859155,4.214214546662238,-0.21590171303001549,0.0,-0.3258619949332302,0.0,300,1983.0,-0.17163509734606663,-0.1276808534281586,-0.20215830983267347,-0.12815208768442887,0.024747416238624413,0.020339748588147934,-0.2831050228310502,-0.24254734176224646,1.199142224827943,336600535.0,,,0,0,,,0.14449267904249052,14.873758266185893,0.6112027675247342,1.159458,0.5426158862575583,-0.33494899999999994,5.0,0.579027,0.128454,0.963482,0.621937,暂缓，先确认,157.0,150.00638017096475,157.0,150.00638017096475,160.49680991451763,143.3242935795924,260.3659280770181,170.9872396580705,260.3659280770181,基本面尚未充分反映,周三,短期走势偏弱，先确认行业、基本面和价格是否重新转强。 增长代理为正但近20日价格尚未明显兑现，适合分批而非追价。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-2.69959847004375,,,10.555503,0.053949,1.405382,1.565751,-0.37588600000000016,5.0,1.696779,1.269346,0.969589,2.645064,97.689193,0.051979,0.051979,-0.621937,30981370176.0,0.6598484848484849,0.9302325581395349,,,,,2021-04-19,2026-09-23,389910000.0,30.11,200.23,0.0,-0.11759333417639706,-0.18255705179047776,336600535.0,0.013939278212717204,-0.024747416238624413,-0.2831050228310502,-0.020339748588147934,157.0,1879378242.41,34836220113.79,197333568.0,
000920,沃顿科技,塑料,12.41,0.6596557690805366,0.9800000000000001,0.7491197183098591,0.5675849780933081,0.7175916742516303,0.7455089820359282,0.6258379095269572,0.4747652582159625,0.8767605633802817,,0.5123239436619719,0.683853459972863,0.015548281505728179,0.330536912751678,-0.24329268292682915,0.6461538461538463,300,9961.0,0.08955223880597019,-0.18516086671043996,0.059029026319363354,-0.18563210096671023,0.027612460631979155,0.0074224119077266025,-0.2950708980418637,0.008898302036395855,2.586104297740883,148732870.0,,,1,0,,,,25.636205511061167,0.4851209564043605,0.042751,0.019198442496367374,0.079082,1.0,0.066056,0.412031,0.325108,0.238665,今天可分批,12.41,11.868,12.41,11.868,12.718403572798573,11.27813157099541,18.142605005336474,13.643614291194302,18.142605005336474,正在兑现,周三,当前没有明显追高或逻辑失效信号，以参考价附近分批观察。 短期收益和相对大盘表现为正，价格正在验证推荐逻辑。 节前提醒：2026年中秋节前倒数第二个交易日；若假期需要银行可取资金，请留意卖出款通常要到下一交易日才能转出。这不是必跌信号，也不改变个股分数。,-3.2440056301124685,,,0.484081,0.151578,0.068441,0.066223,0.075888,5.0,2.804489,2.419462,1.462052,1.313481,,0.049279,0.049279,-0.238665,5865228074.38,0.6583333333333333,0.6470588235294118,,,,,1999-06-16,2026-09-23,230160000.0,7.37,12.22,0.4508009153318078,0.056799795622924476,0.045669025952140174,148732870.0,0.8030360893641397,-0.027612460631979155,-0.2950708980418637,-0.0074224119077266025,12.41,134344213.94,886306080.28,472621118.0,
