symbol,name,industry,close,score,score_coverage,score_industry,score_growth,score_quality,score_valuation,score_momentum,score_risk,score_theme,score_capital,score_liquidity,ret_since_924,ret_ytd,close_position_250,dist_to_52w_high,close_position_20,history_days,listed_days,ret_20,ret_60,relative_ret_20,relative_ret_60,realized_vol_20,downside_vol_20,max_drawdown_60,signed_amount_pressure_20,volume_trend_20,turnover_value_20,theme_tags,theme_heat_max,theme_days_20,lhb_count_20,lhb_net_buy_rel,main_net_inflow,margin_rz_chg_20,pe_ttm,pe_industry_value,yoy_net_income,revenue_yoy,profit_growth_acceleration,positive_growth_streak,roe_avg,gross_profit_margin,cfo_to_np,liability_to_asset,pe_ttm_value,pb_mrq,ps_ttm,eps_ttm,net_profit_margin,yoy_eps_basic,yoy_profit_net_income,eps_growth_acceleration,positive_profit_streak,current_ratio,quick_ratio,cash_ratio,asset_to_equity,ebit_to_interest,cfo_to_or,cfo_to_gr,financial_safety_value,market_cap,industry_score,industry_leader_score,lhb_net_buy_20,theme_tag_count,theme_heat_sum,reason,listed_date,trade_date,amount,base_924,base_ytd,close_position_60,ma20_dev,ma60_dev,amount_avg_20,ret_rank_20,volatility_value,drawdown_value,downside_volatility_value,valuation_close,net_profit,revenue,total_share
600452,涪陵电力,水力发电,9.02,0.6503562383807459,0.9600000000000001,0.8062700964630225,0.5304719261155421,0.8442619974307292,0.5471204188481675,0.3474787507166181,0.9367631296891746,,,0.6366559485530546,0.02294028648452051,-0.027216686835923154,0.023160872509638605,-0.44148399312938624,0.2802208140014343,300,8237.0,0.00217122284221527,-0.014204202681364575,-0.04247450182814139,-0.044576438681819375,0.008775527729330556,0.004916694962339732,-0.11909435989398398,0.10055857350967842,1.2919094889476244,201797086.76999998,,,,0,,,-0.02902174852454731,31.99670809921108,-0.3908034870073373,0.2391,-0.08172115913106848,-0.188895,2.0,0.036473,0.205584,1.929382,0.11101,-3.465633025608396,,,0.281904,0.158922,0.181818,0.2391,-0.15151499999999998,5.0,5.870398,5.864714,4.674559,1.124872,,0.306622,0.306622,-0.11101,13859605719.08,0.8087121212121213,0.5909090909090909,,,,,2004-03-03,2026-09-21,116760000.0,8.817719,9.272363,0.13250473620308925,-0.008682272777228328,-0.03243349952718233,201797086.76999998,0.38311688311688313,-0.008775527729330556,-0.11909435989398398,-0.004916694962339732,9.02,206694224.34,1300600418.75,1536541654.0
002487,大金重工,电气设备,39.6,0.6438518340359526,0.9800000000000001,0.5771704180064309,0.5613343529255699,0.8320971947671781,0.793193717277487,0.5813900075845787,0.285101822079314,,0.5666666666666667,0.9871382636655949,1.1441612755810353,-0.23657175994114654,0.12320364528566424,-0.5581836438692402,0.8136574074074074,300,5820.0,0.12308564946114586,-0.30732901871610985,0.0784399247907892,-0.33770125471656465,0.03141264964088622,0.012512546411371872,-0.43815766775918574,0.11375836128538826,2.131946755873579,1565370604.788,,,,1,0.07578279764367106,,0.5620147990203839,25.243285349842612,0.5397427905304701,0.098902,0.1447925959098204,-0.7830229999999999,5.0,0.052873,0.375255,2.552068,0.33487,-3.2285601936176773,,,1.568734,0.184647,0.093023,0.098902,-0.7958660000000001,5.0,2.92103,2.507216,1.863503,1.503466,,0.471232,0.471232,-0.33487,29215293980.4,0.39242424242424245,0.8757763975155279,118628163.78,,,,2010-10-15,2026-09-21,1110400000.0,18.46876,51.87128,0.27677165354330713,0.1100521388125808,-0.023331524688008587,1565370604.788,0.8409090909090909,-0.03141264964088622,-0.43815766775918574,-0.012512546411371872,39.6,600567001.92,3252515191.59,737759949.0
600845,宝信软件,软件服务,18.3,0.6409725581919634,0.9600000000000001,0.5192926045016077,0.6772286912534807,0.7081769117609114,0.7513089005235603,0.4791530909828973,0.8488745980707395,,,0.617363344051447,-0.34415019605608477,-0.10771664201104092,0.23183888870299305,-0.25994464547708895,1.0,300,11882.0,0.06705539358600587,0.11246200607902734,0.022409668915649217,0.08208977007857254,0.01767279559393215,0.005152223225933496,-0.1679049034175335,0.42227551080826015,1.2307322857099974,194964852.81,,,,0,,,-0.00563630222416045,40.253221357523394,0.7907015994999176,-0.000394,0.1969115394400709,0.147147,,0.063878,0.297843,2.3896,0.485996,-3.695190034389334,,,0.454622,0.129862,-0.012,-0.008063,0.135436,5.0,1.816416,1.356979,0.49629,1.945512,,0.310317,0.310317,-0.485996,52299645707.1,0.3090909090909091,0.9770114942528736,,,,,1994-03-11,2026-09-21,223090000.0,27.90273,20.50918,0.4691011235955058,0.055637276109716804,0.014449905761484194,194964852.81,0.7074102368220015,-0.01767279559393215,-0.1679049034175335,-0.005152223225933496,18.3,731365704.91,5631881861.11,2857904137.0
000880,潍柴重机,专用机械,26.23,0.639376701436826,0.9600000000000001,0.6310289389067525,0.6585250261029679,0.41940306655571735,0.6465968586387434,0.8219902931635527,0.5648445873526259,,,0.8135048231511254,3.1767389557260897,-0.035538370350324255,0.34357930990920904,-0.31113487574690524,0.8812664907651717,300,10399.0,0.13845486111111116,0.19877553967750528,0.0938091364407545,0.16840330367705048,0.028058412441681495,0.01050930856294474,-0.16790738619675105,0.26011101252432756,1.2876740471993484,365556009.2505,,,,0,,,0.04698160604835144,42.4378721201139,0.3873299147795232,0.364878,0.5592601213422483,-0.40003700000000003,5.0,0.08066,0.106154,1.138396,0.752291,-3.7480411739429482,,,0.61808,0.040745,0.357143,0.364878,-0.357143,5.0,0.960525,0.662291,0.416299,4.036992,,0.046384,0.046384,-0.752291,12166755073.2,0.5015151515151515,0.7241379310344828,,,,,1998-04-02,2026-09-21,267290000.0,6.280019,27.19652,0.9323403909823273,0.07144316000163387,0.124591850439145,365556009.2505,0.8651642475171887,-0.028058412441681495,-0.16790738619675105,-0.01050930856294474,26.23,174482419.25,4282294689.58,463848840.0
002640,跨境通,互联网,3.74,0.6371319086214657,0.8300000000000001,0.6961414790996785,0.5291200041937143,0.3899566582070353,,0.889644379399857,0.5058949624866024,,0.9666666666666667,0.8520900321543409,0.8606965174129357,-0.17439293598233996,0.2932098765432099,-0.3797678275290215,0.9433962264150947,300,5401.0,0.1873015873015873,0.25083612040133785,0.14265586263123065,0.22046388440088305,0.032956105448805666,0.011718048090937554,-0.12464589235127477,0.2449947808812262,1.7555111912305394,418179735.3335,,,,1,0.512845465428797,,,,,32.714388,-0.00221882846865884,-8.530962000000002,5.0,0.327389,0.119047,0.097882,0.759356,,,,-0.14561,0.072592,32.578947,32.409169,-9.301053000000003,2.0,0.93582,0.787561,0.191576,4.155524,3.901122,0.007105,0.007105,-0.759356,5827074574.200001,0.6700757575757575,0.425,214461581.0,,,,2011-12-08,2026-09-21,431810000.0,2.01,4.53,0.969387755102041,0.07858687815429,0.13585746102449892,418179735.3335,0.9125286478227654,-0.032956105448805666,-0.12464589235127477,-0.011718048090937554,3.74,186166874.1,2564554978.93,1558041330.0
300124,汇川技术,电器仪表,53.18,0.6358762977745893,0.9600000000000001,0.8070739549839229,0.6781783249634264,0.5817392817340425,0.7539267015706805,0.22838127997778038,0.5434083601286174,,,0.977491961414791,0.1459626258447111,-0.2893556080305756,0.04717495237769898,-0.3978985095553892,0.16292134831460695,300,5837.0,-0.08782161234991415,-0.18473095201594358,-0.1324673370202708,-0.21510318801639838,0.01948105617759699,0.01132613953915264,-0.28704088704088715,-0.24747189902686353,1.356442077509666,1405987310.0975,,,,0,,,0.1341915686681403,29.439704517926224,0.5075543635872539,-0.068009,0.20312158277794046,0.17066900000000002,,0.077906,0.297417,0.705204,0.480352,-3.3823442570550837,,,1.806404,0.113502,-0.054545,-0.053508,0.190353,5.0,1.44483,1.130849,0.299836,1.924379,,0.080042,0.080042,-0.480352,143993994726.44,0.5428030303030303,0.9888888888888889,,,,,2010-09-28,2026-09-21,601730000.0,46.4064,74.83349,0.08401738290680837,-0.06992199797124787,-0.12633481189420082,1405987310.0975,0.054239877769289534,-0.01948105617759699,-0.28704088704088715,-0.01132613953915264,53.18,2800691476.31,24675250997.63,2707671958.0
688278,特宝生物,生物制药,52.24,0.6350144282429824,0.9600000000000001,0.7307073954983923,0.4257408634943669,0.984994640943194,0.9345549738219895,0.17184590130077304,0.5905680600214362,,,0.5176848874598071,-0.08873622856114172,-0.3688031945517952,0.06682753913277696,-0.37969996904436865,0.22786069651741292,300,2439.0,-0.12157390280813851,-0.05703971119133566,-0.16621962747849517,-0.08741194719179046,0.01912004853806453,0.011541817265979856,-0.23142021849515304,-0.019184024179855052,1.1139783320617855,157087195.301,,,,0,,,-0.033489881181116066,19.74667256849249,1.0435161977989273,0.113656,,,1.0,0.145429,0.889389,,,-2.982984999608511,,,2.645509,0.259467,0.114286,0.113656,,1.0,,,,,,,,,21323818435.2,0.5651515151515152,0.7631578947368421,,,,,2020-01-17,2026-09-21,58650000.0,57.32698,82.76341,0.15226063829787237,-0.049049322374828064,-0.08832571762645902,157087195.301,0.028647822765469823,-0.01912004853806453,-0.23142021849515304,-0.011541817265979856,52.24,476526946.01,,408189480.0
300014,亿纬锂能,电气设备,50.12,0.6318579622965724,0.9600000000000001,0.6318327974276527,0.8523715664995108,0.4117929871923444,0.9109947643979057,0.22537415474677122,0.5691318327974276,,,0.9807073954983923,0.5378950598343049,-0.23246554364471672,0.04692289554350377,-0.4464325160150211,0.26392572944297016,300,6170.0,-0.09839899262457286,-0.22137641758583204,-0.1430447172949295,-0.25174865358628684,0.022077817316622058,0.010138524623059576,-0.257253086419753,-0.3441992475237252,1.2214012336572764,1464026225.0,,,,0,,,-0.00887268065414304,18.68248241434928,0.8407166686162982,0.920972,0.6220153506280153,0.682031,3.0,0.071388,0.143107,-0.115852,0.63601,-2.9275863155318493,,,2.682727,0.073283,1.012821,1.056622,0.716525,5.0,0.956411,0.713128,0.227333,2.74733,10.344319,-0.00849,-0.00849,-0.63601,108925642382.2,0.39242424242424245,0.9906832298136646,,,,,2009-10-30,2026-09-21,1303580000.0,32.59,65.3,0.11937612477504472,-0.018659565719656213,-0.07099165894346626,1464026225.0,0.043926661573720396,-0.022077817316622058,-0.257253086419753,-0.010138524623059576,50.12,3348415644.99,45691465298.91,2173296935.0
002625,光启技术,航空,27.87,0.6308162346227085,0.9600000000000001,0.8504823151125402,0.4982156918083808,0.8047748391115543,0.4319371727748691,0.32305320243703556,0.8413719185423366,,,0.8906752411575563,0.4334672161881499,-0.42783329275267823,0.04725098889569625,-0.5153925042505312,0.6570048309178752,300,5436.0,0.0017972681524083267,-0.038302277432712195,-0.04284845651794833,-0.068674513433167,0.017905521782150463,0.0043927547092120255,-0.17859365276913508,-0.03742718896309949,1.1280655823358343,533071243.76000005,,,,0,,,0.0027563033791728753,96.85086981602852,0.02997031379761269,-0.173526,0.19591914536193245,-0.343797,,0.032777,0.501005,0.52259,0.175081,-4.57317237087647,,,0.287762,0.28264,-0.166667,-0.173526,-0.309524,5.0,4.346766,3.954788,2.407134,1.212241,,0.147705,0.147705,-0.175081,60048363713.94,0.6121212121212121,0.8823529411764706,,,,,2011-11-03,2026-09-21,225580000.0,19.44237,48.70958,0.2560975609756101,-0.00023317130916733486,-0.04235579786502952,533071243.76000005,0.380061115355233,-0.017905521782150463,-0.17859365276913508,-0.0043927547092120255,27.87,318817085.2,1127996918.41,2154587862.0
688380,中微半导,半导体,42.03,0.6299578563268183,0.9600000000000001,0.6792604501607717,0.5489205129083281,0.8733118971061092,0.7251308900523561,0.3609351465105597,0.4640943193997857,,,0.7813504823151125,1.3344488106974746,0.3151187971872791,0.341551622021955,-0.3623122439690486,1.0,300,1508.0,0.013015184381778733,-0.3241678726483357,-0.031630540288577924,-0.3545401086487905,0.022485662529029896,0.009524805049286109,-0.4791382187831892,-0.0031295000978755483,1.3662376069523905,325377877.50549996,,,,0,,,-0.026370770558494017,45.56127194323215,0.7725857636843089,0.984771,,,1.0,0.053585,0.38746,,,-3.819058056170672,,,0.922494,0.236468,0.954545,0.984771,,1.0,,,,,,,,,16827340950.0,0.6696969696969697,0.44559585492227977,,,,,2022-08-05,2026-09-21,185670000.0,18.00425,31.95909,0.24382520582647255,0.06226226732210316,-0.03477312307427327,325377877.50549996,0.4553093964858671,-0.022485662529029896,-0.4791382187831892,-0.009524805049286109,42.03,171622263.44,725773748.57,400365000.0
